job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,weighted_score,skill_level,hiring_score,job_readiness_level
181,AI Engineer,MNC,Retail,Australia,Remote,Entry,9,PhD,1,1,0,0,0,112697,May,2024,High,9,3.5,Low,35,Beginner
182,Data Engineer,Startup,Education,Australia,Hybrid,Senior,11,PhD,1,0,1,1,1,142003,Feb,2021,High,9,10,High,95,Highly Ready
183,Business Analyst,Startup,Technology,UK,Hybrid,Senior,2,PhD,0,1,1,0,1,121724,Jan,2022,Low,5,6.5,Medium,40,Beginner
184,Data Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,4,Bachelor,0,1,1,1,1,141272,Dec,2024,High,8,9.5,High,75,Highly Ready
185,Data Analyst,Startup,Technology,UK,Hybrid,Mid,8,PhD,1,0,1,1,0,102159,Sep,2023,High,2,8,High,80,Highly Ready
186,AI Engineer,Medium,Healthcare,India,Hybrid,Mid,13,Bachelor,1,0,1,0,0,127634,Mar,2026,Medium,4,5,Medium,45,Beginner
187,Data Engineer,MNC,Retail,Canada,Hybrid,Senior,3,Bachelor,1,1,1,1,0,152909,May,2025,High,5,9.5,High,95,Highly Ready
188,Business Analyst,Medium,Education,Australia,Remote,Entry,6,Bachelor,0,1,0,1,0,64431,Oct,2026,High,8,4.5,Low,25,Not Ready
189,AI Engineer,MNC,Education,India,Hybrid,Mid,14,PhD,1,1,0,0,0,130663,Dec,2025,Medium,3,3.5,Low,35,Beginner
190,Machine Learning Engineer,Medium,E-commerce,Singapore,Onsite,Entry,6,Master,0,0,0,1,0,101136,Nov,2023,Low,4,3,Low,10,Not Ready
191,Data Analyst,Enterprise,Retail,USA,Hybrid,Entry,0,Bachelor,1,1,1,1,0,77125,Dec,2022,High,6,9.5,High,95,Highly Ready
192,Data Scientist,Medium,E-commerce,USA,Remote,Mid,2,Master,0,0,0,1,1,97757,Jan,2022,Low,6,5,Medium,25,Not Ready
193,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Senior,9,Master,0,0,0,1,0,112096,May,2021,Medium,4,3,Low,10,Not Ready
194,Business Analyst,MNC,Education,India,Hybrid,Senior,1,PhD,0,0,1,0,1,140685,Dec,2023,Low,6,5,Medium,25,Not Ready
195,AI Engineer,Startup,Technology,USA,Remote,Mid,13,Master,1,1,0,0,0,110905,Jun,2026,High,8,3.5,Low,35,Beginner
196,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Entry,3,PhD,1,1,0,0,0,85689,Jan,2022,Low,4,3.5,Low,35,Beginner
197,Data Engineer,Enterprise,Healthcare,UK,Onsite,Senior,9,Bachelor,1,1,1,1,1,139260,Oct,2024,High,9,11.5,High,120,Highly Ready
198,Machine Learning Engineer,Startup,Retail,Singapore,Hybrid,Entry,2,Bachelor,0,0,0,1,1,116588,Sep,2020,High,9,5,Medium,25,Not Ready
199,Machine Learning Engineer,Startup,Technology,Singapore,Hybrid,Entry,5,PhD,0,0,0,1,0,106171,Oct,2022,Low,2,3,Low,10,Not Ready
200,Data Scientist,Enterprise,Education,USA,Remote,Mid,13,Master,1,1,0,1,0,86537,Jun,2020,Medium,5,6.5,Medium,60,Moderate
201,Machine Learning Engineer,Medium,Healthcare,UK,Remote,Senior,11,Master,1,0,1,1,1,176727,Mar,2026,High,3,10,High,95,Highly Ready
202,Data Scientist,MNC,E-commerce,Germany,Hybrid,Senior,3,Master,1,0,1,1,0,145781,Nov,2024,High,6,8,High,80,Highly Ready
203,Data Scientist,MNC,Healthcare,Germany,Hybrid,Entry,1,PhD,0,1,1,0,1,91577,Apr,2022,Low,1,6.5,Medium,40,Beginner
204,Data Engineer,Enterprise,Technology,Singapore,Remote,Senior,10,Master,0,0,0,0,1,113087,Dec,2023,High,8,2,Low,0,Not Ready
205,Data Scientist,MNC,E-commerce,Canada,Onsite,Entry,14,PhD,1,1,1,1,1,108525,Dec,2021,High,4,11.5,High,120,Highly Ready
206,Data Analyst,Startup,Retail,UK,Hybrid,Senior,0,Master,1,0,0,1,1,120687,Nov,2024,Low,5,7,Medium,60,Moderate
207,AI Engineer,Medium,Education,Australia,Hybrid,Senior,11,Bachelor,0,1,0,1,0,155108,May,2025,High,7,4.5,Low,25,Not Ready
208,Business Analyst,Medium,Technology,Germany,Hybrid,Mid,10,PhD,0,1,0,0,0,73864,Apr,2021,Medium,3,1.5,Low,0,Not Ready
209,Machine Learning Engineer,Medium,Education,Canada,Onsite,Entry,8,Bachelor,1,1,1,1,0,120569,Dec,2023,High,9,9.5,High,95,Highly Ready
210,Data Scientist,Startup,Healthcare,Australia,Onsite,Mid,4,Master,1,1,1,1,0,109890,Apr,2021,High,5,9.5,High,95,Highly Ready
211,Data Scientist,Enterprise,Healthcare,India,Onsite,Entry,5,PhD,0,0,1,0,1,78915,Feb,2021,Low,3,5,Medium,25,Not Ready
212,Data Analyst,MNC,Technology,Singapore,Onsite,Mid,3,Bachelor,1,0,1,0,0,111659,Oct,2020,Low,3,5,Medium,45,Beginner
213,Data Engineer,Enterprise,E-commerce,UK,Remote,Entry,13,Bachelor,1,1,1,1,0,75392,Mar,2023,High,7,9.5,High,95,Highly Ready
214,Business Analyst,Enterprise,Healthcare,UK,Remote,Mid,10,PhD,0,0,0,1,1,95141,Apr,2024,Medium,6,5,Medium,25,Not Ready
215,Data Engineer,Enterprise,Retail,Australia,Onsite,Mid,3,PhD,0,0,1,1,1,111750,Jun,2020,High,6,8,High,60,Moderate
216,Data Analyst,Medium,Retail,UK,Hybrid,Senior,11,Bachelor,1,0,0,1,0,111531,Mar,2026,High,9,5,Medium,45,Beginner
217,AI Engineer,Medium,Education,Canada,Remote,Entry,8,Master,1,0,1,1,0,116762,Sep,2022,High,5,8,High,80,Highly Ready
218,Data Engineer,Medium,Finance,Germany,Onsite,Mid,12,Bachelor,1,1,0,1,0,92183,Jan,2025,High,7,6.5,Medium,60,Moderate
219,AI Engineer,Enterprise,Retail,Australia,Hybrid,Entry,4,PhD,0,1,1,0,0,107156,Sep,2024,Low,1,4.5,Low,25,Not Ready
220,Data Scientist,MNC,Retail,USA,Hybrid,Entry,6,Bachelor,0,1,1,1,1,111748,Jun,2024,High,9,9.5,High,75,Highly Ready
221,Data Analyst,Medium,Technology,USA,Remote,Senior,6,PhD,1,1,1,1,1,135193,Aug,2021,High,3,11.5,High,120,Highly Ready
222,Data Analyst,Enterprise,Finance,USA,Onsite,Mid,5,Master,0,1,0,0,1,88921,Nov,2022,Low,6,3.5,Low,15,Not Ready
223,AI Engineer,Medium,Finance,USA,Remote,Entry,2,Bachelor,1,1,0,1,0,105808,Jun,2020,Low,4,6.5,Medium,60,Moderate
224,Data Engineer,Startup,Education,UK,Remote,Mid,4,PhD,0,0,1,1,1,116376,Sep,2024,High,6,8,High,60,Moderate
225,Data Scientist,Startup,Finance,Canada,Onsite,Senior,6,PhD,0,0,0,1,0,115002,Jan,2023,Low,3,3,Low,10,Not Ready
226,Data Analyst,MNC,E-commerce,Canada,Remote,Entry,12,Bachelor,1,0,1,1,0,103365,Jul,2025,High,8,8,High,80,Highly Ready
227,Business Analyst,Enterprise,Finance,Singapore,Hybrid,Mid,3,Master,1,0,0,1,1,96774,Dec,2023,Low,5,7,Medium,60,Moderate
228,Data Scientist,Startup,Technology,India,Onsite,Senior,6,Bachelor,1,0,0,0,1,106842,Nov,2024,Low,2,4,Low,35,Beginner
229,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,Entry,6,Bachelor,1,0,1,1,0,116628,Jun,2022,High,5,8,High,80,Highly Ready
230,Data Engineer,MNC,Healthcare,USA,Remote,Mid,10,PhD,0,0,0,0,1,109428,Jan,2026,Medium,5,2,Low,0,Not Ready
231,Data Scientist,Enterprise,Finance,Australia,Remote,Mid,1,PhD,1,0,0,0,0,73259,Dec,2021,Low,5,2,Low,20,Not Ready
232,Data Analyst,Enterprise,Technology,Germany,Onsite,Entry,6,PhD,1,0,1,1,1,86141,Apr,2023,High,9,10,High,95,Highly Ready
233,Data Scientist,MNC,Healthcare,Germany,Remote,Senior,7,Bachelor,0,0,0,1,0,132011,Mar,2022,Low,2,3,Low,10,Not Ready
234,Data Analyst,Medium,Retail,USA,Remote,Mid,7,Bachelor,1,1,1,1,1,111054,Apr,2020,High,6,11.5,High,120,Highly Ready
235,Business Analyst,Medium,E-commerce,Australia,Onsite,Senior,12,PhD,1,1,0,1,1,122309,Nov,2024,Medium,3,8.5,High,75,Highly Ready
236,Business Analyst,Medium,Healthcare,Canada,Hybrid,Entry,9,Bachelor,1,0,0,0,1,55785,Dec,2020,Medium,4,4,Low,35,Beginner
237,Data Scientist,Startup,E-commerce,UK,Onsite,Mid,12,Bachelor,1,1,1,1,0,102352,Feb,2024,High,5,9.5,High,95,Highly Ready
238,Data Engineer,Startup,Retail,Singapore,Onsite,Senior,1,Master,1,0,0,1,0,110382,Dec,2024,Low,5,5,Medium,45,Beginner
239,AI Engineer,Enterprise,Technology,UK,Remote,Senior,2,Bachelor,0,0,1,0,1,166652,Jan,2022,Low,3,5,Medium,25,Not Ready
240,AI Engineer,Medium,Education,USA,Hybrid,Senior,6,Bachelor,0,1,1,0,0,153730,Nov,2024,Low,5,4.5,Low,25,Not Ready
241,Machine Learning Engineer,Enterprise,Education,Canada,Onsite,Mid,5,Bachelor,0,0,1,0,0,126960,Oct,2023,High,8,3,Low,10,Not Ready
242,Data Engineer,Startup,Retail,UK,Hybrid,Mid,6,PhD,1,1,1,0,0,87454,Nov,2022,High,8,6.5,Medium,60,Moderate
243,Data Scientist,Enterprise,Healthcare,USA,Onsite,Entry,10,Master,1,1,0,0,0,54094,Mar,2026,Medium,4,3.5,Low,35,Beginner
244,Data Scientist,MNC,Technology,Canada,Remote,Entry,0,Bachelor,1,1,0,0,1,77490,May,2024,Low,3,5.5,Medium,50,Moderate
245,Data Engineer,Startup,Healthcare,Australia,Remote,Mid,2,PhD,1,1,1,1,1,111999,Dec,2021,High,5,11.5,High,120,Highly Ready
246,Data Scientist,MNC,Retail,Australia,Remote,Mid,2,PhD,0,1,1,1,0,128733,Jul,2022,High,8,7.5,High,60,Moderate
247,Data Scientist,MNC,Finance,Canada,Remote,Senior,12,Bachelor,1,1,0,1,1,148448,Apr,2022,High,9,8.5,High,75,Highly Ready
248,Machine Learning Engineer,Enterprise,Finance,India,Hybrid,Mid,14,Master,1,0,0,1,0,127092,Mar,2022,Medium,2,5,Medium,45,Beginner
249,Data Engineer,MNC,Healthcare,USA,Onsite,Mid,11,Master,1,1,1,1,1,132555,Feb,2026,High,8,11.5,High,120,Highly Ready
250,Data Analyst,MNC,Education,Australia,Onsite,Senior,12,Master,0,0,0,0,0,120789,May,2024,High,9,0,Low,-15,Not Ready
251,Business Analyst,Enterprise,E-commerce,UK,Remote,Entry,14,Master,0,0,0,1,1,75575,Jun,2023,Medium,4,5,Medium,25,Not Ready
252,AI Engineer,MNC,Healthcare,Australia,Hybrid,Mid,7,Bachelor,0,1,1,0,1,161919,Feb,2023,High,7,6.5,Medium,40,Beginner
253,Data Engineer,Medium,Healthcare,India,Onsite,Senior,11,Bachelor,0,0,0,0,0,98167,Jun,2025,Medium,2,0,Low,-15,Not Ready
254,Data Scientist,Enterprise,Healthcare,USA,Hybrid,Entry,12,Bachelor,1,0,0,0,0,49232,Nov,2021,Medium,3,2,Low,20,Not Ready
255,AI Engineer,MNC,Technology,India,Onsite,Senior,2,Bachelor,0,1,1,1,1,203662,Oct,2024,High,3,9.5,High,75,Highly Ready
256,Data Scientist,MNC,Retail,USA,Onsite,Mid,6,PhD,0,0,0,0,0,93607,Dec,2022,Low,1,0,Low,-15,Not Ready
257,Data Scientist,MNC,Finance,Australia,Remote,Entry,2,PhD,1,0,1,0,0,85423,Jul,2023,Low,6,5,Medium,45,Beginner
258,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Entry,8,PhD,0,1,0,0,1,59424,Jun,2022,Medium,2,3.5,Low,15,Not Ready
259,Data Engineer,MNC,Education,USA,Remote,Senior,12,Bachelor,1,0,1,1,0,152170,Dec,2025,High,4,8,High,80,Highly Ready
260,AI Engineer,MNC,E-commerce,Germany,Hybrid,Mid,3,Bachelor,0,1,0,0,0,134213,Jun,2021,High,9,1.5,Low,0,Not Ready
261,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,5,Bachelor,1,1,1,0,1,98088,Mar,2026,Low,3,8.5,High,75,Highly Ready
262,Data Engineer,Startup,Technology,Australia,Remote,Senior,3,Bachelor,1,1,1,1,0,129214,Dec,2026,High,4,9.5,High,95,Highly Ready
263,Data Scientist,MNC,Technology,India,Onsite,Mid,9,Bachelor,0,0,1,0,1,119063,May,2020,Medium,5,5,Medium,25,Not Ready
264,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Mid,4,PhD,1,0,0,1,0,89552,Nov,2020,Low,3,5,Medium,45,Beginner
265,Data Scientist,MNC,E-commerce,Australia,Onsite,Senior,8,Bachelor,0,1,1,1,0,154433,Apr,2021,High,7,7.5,High,60,Moderate
266,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Senior,11,PhD,1,0,0,0,1,105025,Sep,2021,High,7,4,Low,35,Beginner
267,Data Analyst,Startup,Retail,UK,Remote,Entry,14,PhD,1,0,0,0,0,45215,Jun,2023,Medium,4,2,Low,20,Not Ready
268,Data Scientist,Enterprise,Finance,Australia,Hybrid,Mid,1,Bachelor,0,1,1,0,0,90685,Jan,2021,High,8,4.5,Low,25,Not Ready
269,Data Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,13,Bachelor,0,1,1,1,1,111932,Mar,2025,High,2,9.5,High,75,Highly Ready
270,Data Engineer,Startup,Technology,Canada,Onsite,Entry,10,Bachelor,0,1,0,0,1,64467,Aug,2022,Medium,6,3.5,Low,15,Not Ready
271,Machine Learning Engineer,Medium,Finance,Germany,Onsite,Entry,1,Bachelor,0,0,0,1,1,119475,Dec,2022,Low,2,5,Medium,25,Not Ready
272,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,4,PhD,1,1,1,0,1,123423,Apr,2026,High,8,8.5,High,75,Highly Ready
273,Data Engineer,Startup,Retail,Singapore,Remote,Senior,5,Master,0,1,1,0,0,111636,Dec,2023,Low,4,4.5,Low,25,Not Ready
274,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,Mid,7,PhD,1,0,1,0,0,129444,Mar,2023,High,9,5,Medium,45,Beginner
275,Business Analyst,Startup,Healthcare,Germany,Remote,Mid,10,PhD,1,0,0,1,0,88824,Mar,2023,High,7,5,Medium,45,Beginner
276,AI Engineer,Startup,Education,UK,Onsite,Entry,10,PhD,1,1,0,1,0,104956,Apr,2024,Medium,4,6.5,Medium,60,Moderate
277,Data Analyst,Medium,Technology,USA,Hybrid,Entry,9,Master,0,1,1,0,1,74200,May,2021,High,9,6.5,Medium,40,Beginner
278,Data Scientist,Startup,Education,India,Remote,Entry,3,Bachelor,0,1,0,1,0,66242,Dec,2021,Low,5,4.5,Low,25,Not Ready
279,Data Analyst,Enterprise,E-commerce,Germany,Onsite,Senior,6,PhD,1,1,0,0,1,114065,Apr,2026,Low,4,5.5,Medium,50,Moderate
280,Machine Learning Engineer,MNC,E-commerce,Canada,Remote,Senior,13,PhD,1,1,0,0,1,167468,Jan,2022,Medium,3,5.5,Medium,50,Moderate
281,Data Analyst,MNC,E-commerce,Germany,Hybrid,Entry,3,Master,0,1,0,0,0,72415,Apr,2026,Low,5,1.5,Low,0,Not Ready
282,Business Analyst,Startup,Education,Canada,Hybrid,Entry,12,Bachelor,0,1,1,1,0,84865,Aug,2026,High,9,7.5,High,60,Moderate
283,Data Engineer,Startup,E-commerce,Germany,Onsite,Senior,14,Master,1,1,1,1,0,128240,May,2024,High,4,9.5,High,95,Highly Ready
284,Machine Learning Engineer,Medium,Education,Australia,Remote,Entry,2,PhD,1,0,1,1,0,118811,Jul,2025,High,6,8,High,80,Highly Ready
285,Business Analyst,Medium,E-commerce,USA,Onsite,Senior,9,PhD,1,1,0,1,0,119168,Nov,2021,High,9,6.5,Medium,60,Moderate
286,Data Engineer,Startup,Finance,Germany,Onsite,Entry,4,PhD,0,1,0,0,0,47610,Apr,2020,High,9,1.5,Low,0,Not Ready
287,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Senior,0,Master,0,0,1,0,0,113664,Feb,2022,High,9,3,Low,10,Not Ready
288,Data Scientist,Startup,Finance,Canada,Hybrid,Mid,2,Bachelor,0,0,0,1,1,99287,Jan,2020,High,7,5,Medium,25,Not Ready
289,Data Analyst,Medium,Technology,Germany,Hybrid,Entry,10,PhD,1,0,1,1,1,86293,Feb,2024,High,1,10,High,95,Highly Ready
290,AI Engineer,MNC,Retail,Canada,Onsite,Mid,0,Bachelor,0,1,0,0,0,136426,Jun,2024,Low,5,1.5,Low,0,Not Ready
291,Data Engineer,Enterprise,Retail,Germany,Onsite,Senior,8,Master,1,0,1,1,0,128093,Mar,2020,High,2,8,High,80,Highly Ready
292,Business Analyst,MNC,Education,Singapore,Onsite,Mid,2,PhD,0,1,1,1,1,130112,Dec,2025,High,1,9.5,High,75,Highly Ready
293,Business Analyst,Enterprise,E-commerce,UK,Remote,Mid,4,Bachelor,0,1,1,0,1,98104,Feb,2020,High,8,6.5,Medium,40,Beginner
294,Data Analyst,Medium,E-commerce,UK,Hybrid,Mid,6,PhD,1,0,0,1,1,104741,Jul,2022,High,7,7,Medium,60,Moderate
295,Data Engineer,Startup,Technology,Canada,Hybrid,Senior,8,Master,0,1,1,1,0,125517,Oct,2024,High,1,7.5,High,60,Moderate
296,AI Engineer,Medium,Finance,Canada,Hybrid,Mid,0,Bachelor,0,0,1,0,0,131241,Sep,2022,Low,3,3,Low,10,Not Ready
297,Machine Learning Engineer,MNC,Healthcare,Australia,Hybrid,Mid,6,PhD,0,0,0,0,1,142600,Jun,2023,Low,4,2,Low,0,Not Ready
298,AI Engineer,Enterprise,Technology,UK,Onsite,Mid,4,Master,1,1,0,1,0,132519,Jun,2020,High,9,6.5,Medium,60,Moderate
299,Data Analyst,MNC,Retail,Germany,Hybrid,Entry,2,Bachelor,1,0,1,0,0,82994,May,2022,Low,6,5,Medium,45,Beginner
300,Data Engineer,MNC,Healthcare,Australia,Remote,Entry,0,Bachelor,0,1,0,0,0,65082,Jan,2021,Low,4,1.5,Low,0,Not Ready
301,AI Engineer,Startup,E-commerce,Australia,Hybrid,Mid,0,Master,1,1,0,1,1,136779,Nov,2024,Low,3,8.5,High,75,Highly Ready
302,Data Scientist,MNC,Technology,Canada,Onsite,Entry,9,PhD,0,1,1,0,0,89256,Oct,2021,High,9,4.5,Low,25,Not Ready
303,AI Engineer,Startup,Finance,Canada,Onsite,Senior,14,PhD,0,0,1,0,0,158252,Feb,2022,Medium,2,3,Low,10,Not Ready
304,Data Engineer,Medium,Finance,UK,Hybrid,Mid,9,PhD,1,1,0,0,1,81993,Jun,2020,High,8,5.5,Medium,50,Moderate
305,Data Analyst,Medium,Retail,Australia,Hybrid,Entry,12,Bachelor,1,0,0,0,0,54909,May,2020,Medium,1,2,Low,20,Not Ready
306,Machine Learning Engineer,MNC,Retail,Canada,Hybrid,Entry,10,Master,0,1,1,1,1,150738,May,2026,High,4,9.5,High,75,Highly Ready
307,AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,8,Master,0,1,1,1,0,173003,Dec,2026,High,6,7.5,High,60,Moderate
308,Data Scientist,Enterprise,Retail,Australia,Hybrid,Mid,0,Bachelor,1,1,0,1,0,87032,Oct,2023,Low,5,6.5,Medium,60,Moderate
309,Business Analyst,Medium,Retail,Canada,Onsite,Senior,3,PhD,0,0,1,1,1,139841,Jul,2020,High,8,8,High,60,Moderate
310,Business Analyst,Startup,Healthcare,Germany,Remote,Entry,13,PhD,1,0,1,0,1,72854,Jan,2020,Medium,1,7,Medium,60,Moderate
311,Business Analyst,Startup,Finance,Australia,Onsite,Entry,6,PhD,1,0,1,0,1,76219,Jul,2022,High,7,7,Medium,60,Moderate
312,Data Engineer,Startup,Education,USA,Remote,Senior,6,Bachelor,0,1,1,1,0,130164,Jan,2026,High,7,7.5,High,60,Moderate
313,Business Analyst,Medium,E-commerce,Australia,Hybrid,Mid,5,Master,0,1,0,1,0,92117,Oct,2021,Low,3,4.5,Low,25,Not Ready
314,AI Engineer,Enterprise,Technology,India,Remote,Mid,13,PhD,0,0,0,1,0,128453,Dec,2022,Medium,3,3,Low,10,Not Ready
315,Business Analyst,Startup,Finance,Australia,Remote,Senior,9,PhD,1,0,1,0,0,115618,Jun,2020,Medium,2,5,Medium,45,Beginner
316,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Entry,6,Bachelor,1,1,1,0,0,105126,Oct,2020,Low,5,6.5,Medium,60,Moderate
317,Business Analyst,Startup,Finance,Australia,Remote,Senior,10,Bachelor,0,0,0,0,0,98893,Dec,2020,High,9,0,Low,-15,Not Ready
318,Data Scientist,Startup,Finance,Australia,Remote,Senior,5,PhD,0,0,1,0,0,115057,Sep,2024,Low,3,3,Low,10,Not Ready
319,Data Analyst,Enterprise,E-commerce,Australia,Hybrid,Entry,2,Master,1,1,1,1,1,87565,Dec,2026,High,6,11.5,High,120,Highly Ready
320,Data Scientist,MNC,Technology,Singapore,Remote,Entry,1,Bachelor,1,0,0,1,0,86079,Nov,2021,Low,4,5,Medium,45,Beginner
321,Business Analyst,Enterprise,Retail,UK,Hybrid,Mid,6,PhD,1,1,0,1,1,104277,Jan,2020,Low,2,8.5,High,75,Highly Ready
322,AI Engineer,Enterprise,Technology,India,Remote,Senior,3,Bachelor,1,0,1,1,0,174695,Oct,2023,High,7,8,High,80,Highly Ready
323,Data Scientist,Enterprise,E-commerce,UK,Remote,Senior,11,PhD,0,0,1,1,0,125990,Mar,2024,High,1,6,Medium,45,Beginner
324,Machine Learning Engineer,MNC,Healthcare,Canada,Remote,Mid,9,Master,1,1,0,0,0,132575,Aug,2022,Medium,6,3.5,Low,35,Beginner
325,Data Scientist,MNC,E-commerce,UK,Hybrid,Mid,11,Master,1,1,0,0,1,103801,Feb,2021,Medium,1,5.5,Medium,50,Moderate
326,AI Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,13,Bachelor,1,0,0,0,1,126204,Jan,2025,Medium,3,4,Low,35,Beginner
327,Business Analyst,MNC,Technology,Canada,Hybrid,Mid,10,Bachelor,1,0,1,1,0,129166,Apr,2026,High,5,8,High,80,Highly Ready
328,Data Engineer,MNC,Technology,India,Remote,Entry,4,Bachelor,0,1,1,0,0,85710,May,2023,Low,3,4.5,Low,25,Not Ready
329,Data Engineer,Medium,Education,USA,Hybrid,Senior,12,PhD,0,1,0,1,1,122378,Jan,2025,Medium,2,6.5,Medium,40,Beginner
330,Business Analyst,MNC,Education,UK,Onsite,Entry,10,PhD,1,0,1,0,0,86396,Jan,2022,Medium,3,5,Medium,45,Beginner
331,AI Engineer,Enterprise,Retail,Canada,Onsite,Mid,13,PhD,0,1,1,0,0,125165,Aug,2021,Medium,6,4.5,Low,25,Not Ready
332,Data Scientist,MNC,Technology,Singapore,Onsite,Senior,2,Master,0,1,0,0,0,115067,Mar,2022,Low,3,1.5,Low,0,Not Ready
333,Machine Learning Engineer,Medium,E-commerce,UK,Remote,Senior,7,PhD,0,1,1,0,1,163262,Nov,2024,Low,5,6.5,Medium,40,Beginner
334,Data Analyst,Startup,Technology,India,Hybrid,Entry,3,Master,1,0,1,0,1,73226,Jul,2025,Low,2,7,Medium,60,Moderate
335,Machine Learning Engineer,MNC,Retail,Canada,Remote,Senior,10,Bachelor,0,0,0,1,1,186982,Apr,2020,Medium,6,5,Medium,25,Not Ready
336,AI Engineer,Medium,Education,India,Onsite,Entry,13,Bachelor,1,1,1,1,1,133566,Nov,2022,High,1,11.5,High,120,Highly Ready
337,AI Engineer,MNC,Education,Germany,Hybrid,Mid,11,PhD,1,1,1,0,0,153996,Jan,2025,Medium,2,6.5,Medium,60,Moderate
338,Machine Learning Engineer,MNC,Education,India,Onsite,Senior,3,Master,1,0,1,1,1,199735,Apr,2023,High,1,10,High,95,Highly Ready
339,Data Engineer,Medium,Retail,Singapore,Remote,Senior,7,PhD,1,0,0,0,1,107259,May,2021,High,9,4,Low,35,Beginner
340,Data Scientist,Enterprise,Finance,Singapore,Onsite,Entry,13,Master,1,1,0,0,0,48856,Oct,2025,Medium,1,3.5,Low,35,Beginner
341,Business Analyst,Enterprise,Education,UK,Hybrid,Mid,11,PhD,1,1,0,1,1,97775,Oct,2023,Medium,6,8.5,High,75,Highly Ready
342,Business Analyst,MNC,Retail,Canada,Hybrid,Entry,7,PhD,0,1,1,1,0,104275,Oct,2026,High,8,7.5,High,60,Moderate
343,AI Engineer,Startup,Technology,Canada,Remote,Entry,5,Master,1,0,1,1,1,132542,Nov,2023,High,8,10,High,95,Highly Ready
344,Data Engineer,MNC,Education,Canada,Hybrid,Mid,7,Master,0,1,1,1,1,133216,Jan,2026,High,7,9.5,High,75,Highly Ready
345,Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Entry,12,Master,0,1,1,0,1,118080,Oct,2026,High,8,6.5,Medium,40,Beginner
346,Business Analyst,Startup,Finance,Germany,Hybrid,Senior,1,Bachelor,0,1,0,0,1,106234,Dec,2026,Low,6,3.5,Low,15,Not Ready
347,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Senior,13,Bachelor,1,0,0,0,0,100509,Mar,2024,Medium,5,2,Low,20,Not Ready
348,Data Scientist,MNC,Healthcare,Australia,Onsite,Mid,7,PhD,0,0,1,0,1,121263,Dec,2024,Low,6,5,Medium,25,Not Ready
349,Data Engineer,Enterprise,Technology,UK,Remote,Mid,5,Master,1,0,1,1,0,109421,Mar,2021,High,8,8,High,80,Highly Ready
350,Data Analyst,MNC,Retail,Germany,Remote,Senior,12,PhD,0,0,1,1,0,149820,Oct,2023,High,9,6,Medium,45,Beginner
351,Data Engineer,MNC,E-commerce,Canada,Onsite,Mid,0,Master,1,1,0,0,1,103968,Jan,2021,Low,4,5.5,Medium,50,Moderate
352,Machine Learning Engineer,Enterprise,E-commerce,Singapore,Hybrid,Senior,14,Master,0,0,0,0,0,136724,Jul,2021,High,9,0,Low,-15,Not Ready
353,Data Engineer,Medium,Finance,Australia,Onsite,Entry,12,Master,1,1,1,0,0,61647,Jul,2020,Medium,5,6.5,Medium,60,Moderate
354,Data Analyst,MNC,Finance,Germany,Hybrid,Senior,6,Bachelor,1,1,1,0,0,132696,Jun,2026,Low,4,6.5,Medium,60,Moderate
355,Data Scientist,MNC,Retail,UK,Hybrid,Entry,11,PhD,0,0,1,0,0,88263,Nov,2025,High,8,3,Low,10,Not Ready
356,AI Engineer,Startup,Retail,India,Hybrid,Senior,6,PhD,0,0,0,0,1,148924,Aug,2026,Low,5,2,Low,0,Not Ready
357,Data Engineer,Medium,Healthcare,Australia,Remote,Entry,5,PhD,1,0,0,0,0,54008,May,2022,High,8,2,Low,20,Not Ready
358,Machine Learning Engineer,Enterprise,Retail,Singapore,Onsite,Entry,2,Master,1,1,1,1,1,132538,Apr,2023,High,7,11.5,High,120,Highly Ready
359,Data Engineer,Medium,Finance,UK,Hybrid,Entry,0,Master,0,1,0,1,1,75305,Dec,2022,Low,3,6.5,Medium,40,Beginner
360,Data Engineer,MNC,Retail,Germany,Remote,Mid,7,Master,0,0,1,1,1,134005,Dec,2022,High,2,8,High,60,Moderate
361,Data Scientist,Enterprise,Technology,Singapore,Onsite,Mid,8,Bachelor,0,1,0,1,1,96096,Oct,2023,Medium,6,6.5,Medium,40,Beginner
